CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
21584,ICM 492,ICM,LS,Bitirme Çalışması,,"Gül Koçlar Oral, Abdullah Erençin, Deniz Ayşe Kanoğlu, Hasan Şener",MMB,,/,,500,18,,ICM,,
21587,ICM 492E,ICM,LS,Graduation Project,,"Ayşe Hilal Uğurlu, Bahadır Numan, Çiğdem Eren",MMB,,/,,500,4,,ICM,,
21591,ICM 354E,ICM,LS,Yacht Interior's Design,,Hakkı Tonguç Tokol,MMB,Pazartesi,09:30/12:29,,20,8,,"ICM, ICME",,
21593,ICM 360E,ICM,LS,"Social Transform.,Ge..",,Emine Görgül,MMB,Çarşamba,13:30/16:29,,45,43,,"EUTE, ICM, MIM, MIME, PEME, SBP, SBPE",,
21594,ICM 453E,ICM,LS,Building Biology And Ecology,,"Özge Cordan, Pelin Kurtul Vacek",MMB,Çarşamba,13:30/16:29,,20,7,,"ICM, ICME",,
21595,ICM 362E,ICM,LS,Urban Interiors,,"Emine Görgül, Seniye Banu Garip",MMB,Cuma,09:30/12:29,,25,26,,"EUTE, ICM, MIM, MIME, PEME, SBP, SBPE",,
22310,MTR 104,MTR,LS,Müzik Teorisi II,,Ayşecan Olgun,TMB | TMB | TMB,Pazartesi | Çarşamba | Perşembe,15:30/17:29 | 08:30/10:29 | 13:30/15:29,,30,29,,"MTR, MUT, MUZ, SES",,
22311,MTR 104,MTR,LS,Müzik Teorisi II,,Recep Gül,TMB | TMB | TMB,Salı | Çarşamba | Perşembe,13:30/15:29 | 10:30/12:29 | 08:30/10:29,,30,19,,"MTR, MUT, MUZ, SES",,
22319,MTR 104,MTR,LS,Müzik Teorisi II,,Emel Şenocak,TMB | TMB | TMB,Pazartesi | Salı | Perşembe,13:30/15:29 | 10:30/12:29 | 10:30/12:29,,30,6,,"MTR, MUT, MUZ, SES",,
22320,MTR 104,MTR,LS,Müzik Teorisi II,,Fatma Esra Tuğ,TMB | TMB | TMB,Pazartesi | Çarşamba | Perşembe,15:30/17:29 | 15:30/17:29 | 10:30/12:29,,30,22,,"MTR, MUT, MUZ, SES",,
22321,MTR 102,MTR,LS,Makam Teorisi II,,Eren Özek,TMB | TMB | TMB,Salı | Perşembe | Cuma,08:30/10:29 | 10:30/12:29 | 10:30/12:29,,30,29,,"MTR, MUT, MUZ, SES",,
22322,MTR 102,MTR,LS,Makam Teorisi II,,Elif Ahıs,TMB | TMB | TMB,Salı | Çarşamba | Perşembe,13:30/15:29 | 13:30/15:29 | 08:30/10:29,,30,30,,"MTR, MUT, MUZ, SES",,
22323,MTR 202,MTR,LS,Makam Teorisi IV,,Şerife Güvençoğlu,TMB | TMB | TMB,Salı | Çarşamba | Cuma,13:30/15:29 | 10:30/12:29 | 13:30/15:29,,30,13,,"MTR, MUT, MUZ, SES",,
22334,MTR 204,MTR,LS,Müzik Teorisi IV,,Emel Şenocak,TMB | TMB | TMB,Pazartesi | Çarşamba | Perşembe,08:30/10:29 | 15:30/17:29 | 13:30/15:29,,30,25,,"MTR, MUT, MUZ, SES",,
22341,MTR 102,MTR,LS,Makam Teorisi II,,Eren Özek,TMB | TMB | TMB,Salı | Perşembe | Cuma,10:30/12:29 | 13:30/15:29 | 08:30/10:29,,30,17,,"MTR, MUT, MUZ, SES",,
22344,MTR 204,MTR,LS,Müzik Teorisi IV,,Ayşecan Olgun,TMB | TMB | TMB,Pazartesi | Salı | Perşembe,10:30/12:29 | 10:30/12:29 | 10:30/12:29,,30,12,,"MTR, MUT, MUZ, SES",,
22345,MTR 202,MTR,LS,Makam Teorisi IV,,Nurullah Kanık,TMB | TMB | TMB,Pazartesi | Çarşamba | Perşembe,08:30/10:29 | 10:30/12:29 | 15:30/17:29,,30,5,,"MTR, MUT, MUZ, SES",,
