CRN,Ders Kodu,Branş,Seviye,Ders Adı,Öğretim Yöntemi,Öğretim Üyesi,Bina,Gün,Saat,Derslik,Kontenjan,Yazılan,Rezervasyon,Alabilen Programlar,Önşart,Sınıf/Kredi Önşartı
11583,BEN 335,BEN,LS,Biosensors,,Aytekin Uzunoğlu,KMB,Perşembe,12:30/15:29,GZ101,40,0,,MBI_LS,,
11585,BEN 337,BEN,LS,Biofuels and Bioenergy,,Serdar Yaman,KMB,Salı,09:30/12:29,D205,40,0,,MBI_LS,,
11586,BEN 352,BEN,LS,Transp. Process in Bioengin.,,"Melek Mümine Erol Taygun , / Fatma Elif Genceli Güner",KMB,Pazartesi,13:30/16:29,D105,40,0,,MBI_LS,,
11782,CAB 492,CAB,LS,Bitirme Çalışması,,Hatice Doğan Sevinç,,,-/-,,100,0,,"CAB_LS, CEB_LS",,
11783,CAB 177,CAB,LS,Piyano I,,Sıtkı Kandemir Basmacıoğlu,TMB,Çarşamba,10:30/12:29,,20,0,,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",,
11784,CAB 177,CAB,LS,Piyano I,,Alper Rumelioğlu,TMB,Cuma,08:30/10:29,,20,0,,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",,
11785,CAB 177,CAB,LS,Piyano I,,Alper Rumelioğlu,TMB,Pazartesi,08:30/10:29,,20,0,,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",,
11786,CAB 277,CAB,LS,Piyano III,,Devlet Devrim Öztaş,TMB,Pazartesi,08:30/10:29,,17,0,,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",,
11787,CAB 277,CAB,LS,Piyano III,,Alper Rumelioğlu,TMB,Cuma,14:00/15:59,,17,0,,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",,
11788,CAB 277,CAB,LS,Piyano III,,Sıtkı Kandemir Basmacıoğlu,TMB,Cuma,15:30/17:29,,17,0,,"MTR_LS, MUT_LS, MUZ_LS, MZT_LS, SES_LS",,
11789,CAB 735,CAB,LS,Toplu Uygulama I (TSM),,Hatice Doğan Sevinç,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11790,CAB 733,CAB,LS,Toplu Uygulama I (THM),,Haydar Tanrıverdi,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11791,CAB 731,CAB,LS,Toplu Uygulama I (Orkestra),,Barış Kerem Bahar,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11792,CAB 745,CAB,LS,Toplu Uygulama III (TSM),,Hatice Doğan Sevinç,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11793,CAB 743,CAB,LS,Toplu Uygulama III (THM),,Haydar Tanrıverdi,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11794,CAB 741,CAB,LS,Toplu Uygulama III (Orkestra),,Barış Kerem Bahar,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11795,CAB 755,CAB,LS,Toplu Uygulama V (TSM),,Hatice Doğan Sevinç,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11803,CAB 753,CAB,LS,Toplu Uygulama V (THM),,Haydar Tanrıverdi,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11814,CAB 751,CAB,LS,Toplu Uygulama V (Orkestra),,Barış Kerem Bahar,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11816,CAB 765,CAB,LS,Toplu Uygulama VII (TSM),,Hatice Doğan Sevinç,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11817,CAB 763,CAB,LS,Toplu Uygulama VII (THM),,Haydar Tanrıverdi,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11818,CAB 761,CAB,LS,Toplu Uygulama VII (Orkestra),,Barış Kerem Bahar,TMB | TMB,Pazartesi | Çarşamba,10:30/12:29 | 10:30/12:29,,20,0,,"CAB_LS, CEB_LS",,
11819,CAB 143,CAB,LS,Yrd.Çalgı Piyano I,,Devlet Devrim Öztaş,TMB,Cuma,14:00/15:59,,18,0,,"BST_LS, CAB_LS, CEB_LS, KMP_LS",,
11820,CAB 243,CAB,LS,Yrd.Çalgı Piyano III,,Sıtkı Kandemir Basmacıoğlu,TMB,Çarşamba,08:30/10:29,,18,0,,"BST_LS, CAB_LS, CEB_LS, KMP_LS",,
11821,CAB 343,CAB,LS,Yrd.Çalgı Piyano V,,Alper Rumelioğlu,TMB,Pazartesi,15:30/17:29,,18,0,,"BST_LS, CAB_LS, CEB_LS, KMP_LS, SES_LS",,
11822,CAB 443,CAB,LS,Yrd.Çalgı Piyano VII,,Devlet Devrim Öztaş,TMB,Cuma,16:00/17:59,,18,0,,"BST_LS, CAB_LS, CEB_LS, KMP_LS",,
11823,CAB 777,CAB,LS,Oyun Havaları Repertuarı I,,Metin Eke,TMB,Cuma,09:30/12:29,,15,0,,"CAB_LS, CEB_LS",,
11824,CAB 775,CAB,LS,17.yy Saz Eserleri Repertuarı,,Neva Özgen Kösoğlu,TMB,Cuma,09:30/12:29,,15,0,,"CAB_LS, CEB_LS",,
11825,CAB 781,CAB,LS,Uslup Tavır ve Yorum I,,Engin Şafak Gürler,TMB | TMB,Salı | Çarşamba,15:30/17:29 | 08:30/10:29,,15,0,,"CAB_LS, CEB_LS",,
11826,CAB 781,CAB,LS,Uslup Tavır ve Yorum I,,Neva Özgen Kösoğlu,TMB | TMB,Salı | Çarşamba,15:30/17:29 | 08:30/10:29,,15,0,,"CAB_LS, CEB_LS",,
11827,KMP 492,KMP,LS,Bitirme Çalışması,,Oğuzhan Balcı,,,-/-,,100,0,,"BST_LS, KMP_LS",,
11828,KMP 197,KMP,LS,Konturpuan-Füg I,,Ayhan Gunca,TMB,Perşembe,13:30/15:29,,25,0,,"CAB_LS, CEB_LS, MTR_LS",,
